year,orig,dest,fe_YearCategorical
1990.0,IRL,KEN,-3.12362419201656
1990.0,NOR,KEN,-3.12362419201656
1990.0,SWE,KEN,-3.12362419201656
1990.0,GBR,KEN,-3.12362419201656
1990.0,GRC,KEN,-3.12362419201656
1990.0,ITA,KEN,-3.12362419201656
1990.0,MLT,KEN,-3.12362419201656
1990.0,PRT,KEN,-3.12362419201656
1990.0,SVN,KEN,-3.12362419201656
1990.0,ESP,KEN,-3.12362419201656
1990.0,AUT,KEN,-3.12362419201656
1990.0,BEL,KEN,-3.12362419201656
1990.0,FRA,KEN,-3.12362419201656
1990.0,DEU,KEN,-3.12362419201656
1990.0,NLD,KEN,-3.12362419201656
1990.0,CHE,KEN,-3.12362419201656
1990.0,CAN,KEN,-3.12362419201656
1990.0,USA,KEN,-3.12362419201656
1990.0,COM,MDG,-3.12362419201656
1990.0,MUS,MDG,-3.12362419201656
1990.0,SYC,MDG,-3.12362419201656
1990.0,TZA,MDG,-3.12362419201656
1990.0,CMR,MDG,-3.12362419201656
1990.0,COG,MDG,-3.12362419201656
1990.0,GAB,MDG,-3.12362419201656
1990.0,BWA,MDG,-3.12362419201656
1990.0,ZAF,MDG,-3.12362419201656
1990.0,GIN,MDG,-3.12362419201656
1990.0,LBR,MDG,-3.12362419201656
1990.0,MLI,MDG,-3.12362419201656
1990.0,SEN,MDG,-3.12362419201656
1990.0,TGO,MDG,-3.12362419201656
1990.0,DZA,MDG,-3.12362419201656
1990.0,EGY,MDG,-3.12362419201656
1990.0,MAR,MDG,-3.12362419201656
1990.0,IND,MDG,-3.12362419201656
1990.0,CHN,MDG,-3.12362419201656
1990.0,MNG,MDG,-3.12362419201656
1990.0,MMR,MDG,-3.12362419201656
1990.0,THA,MDG,-3.12362419201656
1990.0,ARG,MDG,-3.12362419201656
1990.0,CHL,MDG,-3.12362419201656
1990.0,PER,MDG,-3.12362419201656
1990.0,AUS,MDG,-3.12362419201656
1990.0,CZE,MDG,-3.12362419201656
1990.0,HUN,MDG,-3.12362419201656
1990.0,POL,MDG,-3.12362419201656
1990.0,RUS,MDG,-3.12362419201656
1990.0,DNK,MDG,-3.12362419201656
1990.0,NOR,MDG,-3.12362419201656
1990.0,SWE,MDG,-3.12362419201656
1990.0,GBR,MDG,-3.12362419201656
1990.0,GRC,MDG,-3.12362419201656
1990.0,ITA,MDG,-3.12362419201656
1990.0,PRT,MDG,-3.12362419201656
1990.0,ESP,MDG,-3.12362419201656
1990.0,AUT,MDG,-3.12362419201656
1990.0,BEL,MDG,-3.12362419201656
1990.0,FRA,MDG,-3.12362419201656
1990.0,DEU,MDG,-3.12362419201656
1990.0,NLD,MDG,-3.12362419201656
1990.0,CHE,MDG,-3.12362419201656
1990.0,CAN,MDG,-3.12362419201656
1990.0,USA,MDG,-3.12362419201656
1990.0,BDI,MWI,-3.12362419201656
1990.0,COM,MWI,-3.12362419201656
1990.0,KEN,MWI,-3.12362419201656
1990.0,MUS,MWI,-3.12362419201656
1990.0,MOZ,MWI,-3.12362419201656
1990.0,RWA,MWI,-3.12362419201656
1990.0,UGA,MWI,-3.12362419201656
1990.0,TZA,MWI,-3.12362419201656
1990.0,ZMB,MWI,-3.12362419201656
1990.0,AGO,MWI,-3.12362419201656
1990.0,COG,MWI,-3.12362419201656
1990.0,GAB,MWI,-3.12362419201656
1990.0,BWA,MWI,-3.12362419201656
1990.0,LSO,MWI,-3.12362419201656
1990.0,NAM,MWI,-3.12362419201656
1990.0,ZAF,MWI,-3.12362419201656
1990.0,GHA,MWI,-3.12362419201656
1990.0,LBR,MWI,-3.12362419201656
1990.0,MLI,MWI,-3.12362419201656
1990.0,SLE,MWI,-3.12362419201656
1990.0,TGO,MWI,-3.12362419201656
1990.0,DZA,MWI,-3.12362419201656
1990.0,EGY,MWI,-3.12362419201656
1990.0,MAR,MWI,-3.12362419201656
1990.0,CYP,MWI,-3.12362419201656
1990.0,ISR,MWI,-3.12362419201656
1990.0,TJK,MWI,-3.12362419201656
1990.0,IND,MWI,-3.12362419201656
1990.0,PAK,MWI,-3.12362419201656
1990.0,LKA,MWI,-3.12362419201656
1990.0,MNG,MWI,-3.12362419201656
1990.0,IDN,MWI,-3.12362419201656
1990.0,MMR,MWI,-3.12362419201656
1990.0,PHL,MWI,-3.12362419201656
1990.0,THA,MWI,-3.12362419201656
1990.0,DOM,MWI,-3.12362419201656
1990.0,CRI,MWI,-3.12362419201656
1990.0,MEX,MWI,-3.12362419201656
1990.0,ARG,MWI,-3.12362419201656
1990.0,CHL,MWI,-3.12362419201656
1990.0,COL,MWI,-3.12362419201656
1990.0,PER,MWI,-3.12362419201656
1990.0,VEN,MWI,-3.12362419201656
1990.0,AUS,MWI,-3.12362419201656
1990.0,NZL,MWI,-3.12362419201656
1990.0,FJI,MWI,-3.12362419201656
1990.0,PNG,MWI,-3.12362419201656
1990.0,BGR,MWI,-3.12362419201656
1990.0,POL,MWI,-3.12362419201656
1990.0,RUS,MWI,-3.12362419201656
1990.0,DNK,MWI,-3.12362419201656
1990.0,FIN,MWI,-3.12362419201656
1990.0,ISL,MWI,-3.12362419201656
1990.0,IRL,MWI,-3.12362419201656
1990.0,NOR,MWI,-3.12362419201656
1990.0,SWE,MWI,-3.12362419201656
1990.0,GBR,MWI,-3.12362419201656
1990.0,GRC,MWI,-3.12362419201656
1990.0,ITA,MWI,-3.12362419201656
1990.0,MLT,MWI,-3.12362419201656
1990.0,PRT,MWI,-3.12362419201656
1990.0,ESP,MWI,-3.12362419201656
1990.0,AUT,MWI,-3.12362419201656
1990.0,BEL,MWI,-3.12362419201656
1990.0,FRA,MWI,-3.12362419201656
1990.0,DEU,MWI,-3.12362419201656
1990.0,LUX,MWI,-3.12362419201656
1990.0,NLD,MWI,-3.12362419201656
1990.0,CHE,MWI,-3.12362419201656
1990.0,CAN,MWI,-3.12362419201656
1990.0,USA,MWI,-3.12362419201656
1990.0,MDG,MUS,-3.12362419201656
1990.0,SYC,MUS,-3.12362419201656
1990.0,TZA,MUS,-3.12362419201656
1990.0,ZMB,MUS,-3.12362419201656
1990.0,BWA,MUS,-3.12362419201656
1990.0,NAM,MUS,-3.12362419201656
1990.0,ZAF,MUS,-3.12362419201656
1990.0,GIN,MUS,-3.12362419201656
1990.0,LBR,MUS,-3.12362419201656
1990.0,MLI,MUS,-3.12362419201656
1990.0,SLE,MUS,-3.12362419201656
1990.0,GEO,MUS,-3.12362419201656
1990.0,KAZ,MUS,-3.12362419201656
1990.0,KGZ,MUS,-3.12362419201656
1990.0,BGD,MUS,-3.12362419201656
1990.0,IND,MUS,-3.12362419201656
1990.0,PAK,MUS,-3.12362419201656
1990.0,LKA,MUS,-3.12362419201656
1990.0,CHN,MUS,-3.12362419201656
1990.0,HKG,MUS,-3.12362419201656
1990.0,JPN,MUS,-3.12362419201656
1990.0,MNG,MUS,-3.12362419201656
1990.0,IDN,MUS,-3.12362419201656
1990.0,LAO,MUS,-3.12362419201656
1990.0,MYS,MUS,-3.12362419201656
1990.0,MMR,MUS,-3.12362419201656
1990.0,THA,MUS,-3.12362419201656
1990.0,ARG,MUS,-3.12362419201656
1990.0,PRY,MUS,-3.12362419201656
1990.0,PER,MUS,-3.12362419201656
1990.0,AUS,MUS,-3.12362419201656
1990.0,SLB,MUS,-3.12362419201656
1990.0,HUN,MUS,-3.12362419201656
1990.0,RUS,MUS,-3.12362419201656
1990.0,DNK,MUS,-3.12362419201656
1990.0,FIN,MUS,-3.12362419201656
1990.0,IRL,MUS,-3.12362419201656
1990.0,NOR,MUS,-3.12362419201656
