scenario,iso,year,gini
SSP3,MAC,2045,0.454667921
SSP3,MAC,2050,0.456266373
SSP3,MAC,2055,0.4580358
SSP3,MAC,2060,0.45997082
SSP3,MAC,2065,0.461900663
SSP3,MAC,2070,0.463680956
SSP3,MAC,2075,0.465435832
SSP3,MAC,2080,0.46712586
SSP3,MAC,2085,0.46858444
SSP3,MAC,2090,0.469448589
SSP3,MAC,2095,0.470186775
SSP3,MAC,2100,0.470793805
SSP3,MAR,2010,0.4672
SSP3,MAR,2015,0.466274053
SSP3,MAR,2020,0.4675882
SSP3,MAR,2025,0.470977832
SSP3,MAR,2030,0.474275492
SSP3,MAR,2035,0.476725942
SSP3,MAR,2040,0.478474941
SSP3,MAR,2045,0.480311682
SSP3,MAR,2050,0.482203895
SSP3,MAR,2055,0.484200718
SSP3,MAR,2060,0.486146304
SSP3,MAR,2065,0.48730169
SSP3,MAR,2070,0.48807227
SSP3,MAR,2075,0.488758517
SSP3,MAR,2080,0.489350579
SSP3,MAR,2085,0.490278374
SSP3,MAR,2090,0.492607809
SSP3,MAR,2095,0.49490957
SSP3,MAR,2100,0.497180899
SSP3,MDA,2010,0.3063
SSP3,MDA,2015,0.307056032
SSP3,MDA,2020,0.311488227
SSP3,MDA,2025,0.315997062
SSP3,MDA,2030,0.32048306
SSP3,MDA,2035,0.32410598
SSP3,MDA,2040,0.327816494
SSP3,MDA,2045,0.331704056
SSP3,MDA,2050,0.335819459
SSP3,MDA,2055,0.340152986
SSP3,MDA,2060,0.344647103
SSP3,MDA,2065,0.349251473
SSP3,MDA,2070,0.353954077
SSP3,MDA,2075,0.35874985
SSP3,MDA,2080,0.363624126
SSP3,MDA,2085,0.368264982
SSP3,MDA,2090,0.37240744
SSP3,MDA,2095,0.376373759
SSP3,MDA,2100,0.380223222
SSP3,MDG,2010,0.4663
SSP3,MDG,2015,0.465200953
SSP3,MDG,2020,0.466433374
SSP3,MDG,2025,0.469820572
SSP3,MDG,2030,0.473116743
SSP3,MDG,2035,0.475634914
SSP3,MDG,2040,0.477402444
SSP3,MDG,2045,0.479265547
SSP3,MDG,2050,0.481190333
SSP3,MDG,2055,0.483224808
SSP3,MDG,2060,0.485243915
SSP3,MDG,2065,0.486502173
SSP3,MDG,2070,0.487229155
SSP3,MDG,2075,0.487854092
SSP3,MDG,2080,0.488369321
SSP3,MDG,2085,0.489235044
SSP3,MDG,2090,0.491588429
SSP3,MDG,2095,0.493907693
SSP3,MDG,2100,0.496189787
SSP3,MDV,2010,0.4278
SSP3,MDV,2015,0.429698671
SSP3,MDV,2020,0.432258431
SSP3,MDV,2025,0.434257475
SSP3,MDV,2030,0.43655732
SSP3,MDV,2035,0.438578355
SSP3,MDV,2040,0.439817822
SSP3,MDV,2045,0.441096955
SSP3,MDV,2050,0.442424155
SSP3,MDV,2055,0.443852715
SSP3,MDV,2060,0.445394655
SSP3,MDV,2065,0.446696154
SSP3,MDV,2070,0.447449241
SSP3,MDV,2075,0.448080284
SSP3,MDV,2080,0.448582049
SSP3,MDV,2085,0.448875417
SSP3,MDV,2090,0.448739888
SSP3,MDV,2095,0.448463992
SSP3,MDV,2100,0.448036773
SSP3,MEX,2010,0.54873459
SSP3,MEX,2015,0.54335327
SSP3,MEX,2020,0.53941643
SSP3,MEX,2025,0.53399082
SSP3,MEX,2030,0.53037731
SSP3,MEX,2035,0.5295406
SSP3,MEX,2040,0.52856651
SSP3,MEX,2045,0.52755779
SSP3,MEX,2050,0.5265871
SSP3,MEX,2055,0.52581741
SSP3,MEX,2060,0.52533451
SSP3,MEX,2065,0.52514748
SSP3,MEX,2070,0.52523312
SSP3,MEX,2075,0.52560852
SSP3,MEX,2080,0.52629887
SSP3,MEX,2085,0.527309
SSP3,MEX,2090,0.52862095
SSP3,MEX,2095,0.53021896
SSP3,MEX,2100,0.53211918
SSP3,MKD,2010,0.4405
SSP3,MKD,2015,0.443574666
SSP3,MKD,2020,0.449474052
SSP3,MKD,2025,0.455248341
SSP3,MKD,2030,0.46040108
SSP3,MKD,2035,0.464829113
SSP3,MKD,2040,0.469296175
SSP3,MKD,2045,0.474640852
SSP3,MKD,2050,0.480065284
SSP3,MKD,2055,0.485599079
SSP3,MKD,2060,0.491224262
SSP3,MKD,2065,0.496900131
SSP3,MKD,2070,0.502727481
SSP3,MKD,2075,0.508651487
SSP3,MKD,2080,0.514594874
SSP3,MKD,2085,0.520582986
SSP3,MKD,2090,0.526621825
SSP3,MKD,2095,0.532702172
SSP3,MKD,2100,0.53881063
SSP3,MLI,2010,0.3904
SSP3,MLI,2015,0.395163323
SSP3,MLI,2020,0.399010183
SSP3,MLI,2025,0.399986257
SSP3,MLI,2030,0.401550938
SSP3,MLI,2035,0.4029535
SSP3,MLI,2040,0.403732308
SSP3,MLI,2045,0.404480442
SSP3,MLI,2050,0.405243692
SSP3,MLI,2055,0.406083435
SSP3,MLI,2060,0.407000437
SSP3,MLI,2065,0.407955967
SSP3,MLI,2070,0.408888705
SSP3,MLI,2075,0.409749638
SSP3,MLI,2080,0.410523798
SSP3,MLI,2085,0.41061984
SSP3,MLI,2090,0.408546095
SSP3,MLI,2095,0.406276698
SSP3,MLI,2100,0.403795887
SSP3,MLT,2010,0.27524786
SSP3,MLT,2015,0.27810411
SSP3,MLT,2020,0.28385777
SSP3,MLT,2025,0.28919411
SSP3,MLT,2030,0.29446259
SSP3,MLT,2035,0.29949909
SSP3,MLT,2040,0.30450075
SSP3,MLT,2045,0.30974173
SSP3,MLT,2050,0.31542046
SSP3,MLT,2055,0.32171242
SSP3,MLT,2060,0.32859451
SSP3,MLT,2065,0.33591305
SSP3,MLT,2070,0.34345474
SSP3,MLT,2075,0.35109627
SSP3,MLT,2080,0.35879379
SSP3,MLT,2085,0.36653587
SSP3,MLT,2090,0.37431404
SSP3,MLT,2095,0.38210247
SSP3,MLT,2100,0.38987782
SSP3,MMR,2010,0.441
SSP3,MMR,2015,0.439045075
SSP3,MMR,2020,0.439873398
SSP3,MMR,2025,0.443248565
SSP3,MMR,2030,0.44653737
SSP3,MMR,2035,0.449390388
SSP3,MMR,2040,0.451249545
SSP3,MMR,2045,0.45324299
SSP3,MMR,2050,0.45532883
SSP3,MMR,2055,0.457549478
SSP3,MMR,2060,0.4599321
SSP3,MMR,2065,0.461699005
SSP3,MMR,2070,0.462210422
SSP3,MMR,2075,0.46253221
SSP3,MMR,2080,0.462667543
SSP3,MMR,2085,0.463226358
SSP3,MMR,2090,0.465698162
SSP3,MMR,2095,0.46810397
SSP3,MMR,2100,0.47043929
SSP3,MNE,2010,0.3063
SSP3,MNE,2015,0.311063323
SSP3,MNE,2020,0.314910183
SSP3,MNE,2025,0.315886257
SSP3,MNE,2030,0.317450938
SSP3,MNE,2035,0.3188535
SSP3,MNE,2040,0.319632308
SSP3,MNE,2045,0.320380442
SSP3,MNE,2050,0.321143692
SSP3,MNE,2055,0.321983435
SSP3,MNE,2060,0.322900437
SSP3,MNE,2065,0.323855967
SSP3,MNE,2070,0.324788705
SSP3,MNE,2075,0.325649638
SSP3,MNE,2080,0.326423798
SSP3,MNE,2085,0.32651984
SSP3,MNE,2090,0.324446095
SSP3,MNE,2095,0.322176698
SSP3,MNE,2100,0.319695887
SSP3,MNG,2010,0.3988
SSP3,MNG,2015,0.403563323
SSP3,MNG,2020,0.407410183
SSP3,MNG,2025,0.408386257
SSP3,MNG,2030,0.409950938
SSP3,MNG,2035,0.4113535
SSP3,MNG,2040,0.412132308
SSP3,MNG,2045,0.412880442
SSP3,MNG,2050,0.413643692
SSP3,MNG,2055,0.414483435
SSP3,MNG,2060,0.415400437
SSP3,MNG,2065,0.416355967
SSP3,MNG,2070,0.417288705
SSP3,MNG,2075,0.418149638
SSP3,MNG,2080,0.418923798
SSP3,MNG,2085,0.41901984
SSP3,MNG,2090,0.416946095
SSP3,MNG,2095,0.414676698
SSP3,MNG,2100,0.412195887
SSP3,MOZ,2010,0.5158
SSP3,MOZ,2015,0.517678057
SSP3,MOZ,2020,0.519859616
SSP3,MOZ,2025,0.522122763
SSP3,MOZ,2030,0.524499172
SSP3,MOZ,2035,0.526364919
SSP3,MOZ,2040,0.528358125
SSP3,MOZ,2045,0.530365741
SSP3,MOZ,2050,0.532373643
SSP3,MOZ,2055,0.534416395
SSP3,MOZ,2060,0.536213953
SSP3,MOZ,2065,0.5376538
SSP3,MOZ,2070,0.539780162
SSP3,MOZ,2075,0.541892141
SSP3,MOZ,2080,0.543958252
SSP3,MOZ,2085,0.545929756
SSP3,MOZ,2090,0.547817996
SSP3,MOZ,2095,0.549638604
SSP3,MOZ,2100,0.551409345
SSP3,MRT,2010,0.4348
SSP3,MRT,2015,0.434655097
SSP3,MRT,2020,0.436296671
SSP3,MRT,2025,0.439025477
SSP3,MRT,2030,0.441849771
SSP3,MRT,2035,0.444312009
SSP3,MRT,2040,0.445880099
SSP3,MRT,2045,0.447538034
SSP3,MRT,2050,0.449267543
SSP3,MRT,2055,0.45111615
SSP3,MRT,2060,0.453103906
SSP3,MRT,2065,0.454652211
SSP3,MRT,2070,0.45527714
SSP3,MRT,2075,0.455744184
SSP3,MRT,2080,0.456051629
SSP3,MRT,2085,0.456485765
SSP3,MRT,2090,0.457732912
SSP3,MRT,2095,0.458879132
SSP3,MRT,2100,0.459916896
SSP3,MUS,2010,0.418083333
SSP3,MUS,2015,0.422818679
SSP3,MUS,2020,0.426652969
SSP3,MUS,2025,0.427639033
SSP3,MUS,2030,0.429210895
SSP3,MUS,2035,0.430619496
SSP3,MUS,2040,0.431402804
SSP3,MUS,2045,0.432156123
SSP3,MUS,2050,0.432924881
SSP3,MUS,2055,0.433770375
SSP3,MUS,2060,0.43469348
SSP3,MUS,2065,0.435652389
SSP3,MUS,2070,0.436583373
SSP3,MUS,2075,0.437442061
SSP3,MUS,2080,0.43821356
SSP3,MUS,2085,0.438311529
SSP3,MUS,2090,0.436256714
SSP3,MUS,2095,0.434006787
SSP3,MUS,2100,0.431546031
SSP3,MWI,2010,0.5212
SSP3,MWI,2015,0.523167231
SSP3,MWI,2020,0.525119192
SSP3,MWI,2025,0.526689643
SSP3,MWI,2030,0.528504122
SSP3,MWI,2035,0.530639913
SSP3,MWI,2040,0.532947597
SSP3,MWI,2045,0.535297506
SSP3,MWI,2050,0.53767154
SSP3,MWI,2055,0.540085268
SSP3,MWI,2060,0.542465699
SSP3,MWI,2065,0.545013721
SSP3,MWI,2070,0.547549159
SSP3,MWI,2075,0.549950188
SSP3,MWI,2080,0.552192448
SSP3,MWI,2085,0.554218679
SSP3,MWI,2090,0.556062895
SSP3,MWI,2095,0.557756863
SSP3,MWI,2100,0.559327896
SSP3,MYS,2010,0.5226
SSP3,MYS,2015,0.52459035
SSP3,MYS,2020,0.526482786
SSP3,MYS,2025,0.527873649
SSP3,MYS,2030,0.529542442
SSP3,MYS,2035,0.531748245
SSP3,MYS,2040,0.53413746
SSP3,MYS,2045,0.536576112
SSP3,MYS,2050,0.539045069
SSP3,MYS,2055,0.541554976
SSP3,MYS,2060,0.544086522
SSP3,MYS,2065,0.546921849
SSP3,MYS,2070,0.549563343
SSP3,MYS,2075,0.552039312
SSP3,MYS,2080,0.55432724
SSP3,MYS,2085,0.556367659
SSP3,MYS,2090,0.558200461
SSP3,MYS,2095,0.559861597
SSP3,MYS,2100,0.561380854
SSP3,NAM,2010,0.6697
SSP3,NAM,2015,0.67169035
SSP3,NAM,2020,0.673582786
SSP3,NAM,2025,0.674973649
SSP3,NAM,2030,0.676642442
SSP3,NAM,2035,0.678848245
SSP3,NAM,2040,0.68123746
SSP3,NAM,2045,0.683676112
SSP3,NAM,2050,0.686145069
SSP3,NAM,2055,0.688654976
SSP3,NAM,2060,0.691186522
SSP3,NAM,2065,0.694021849
SSP3,NAM,2070,0.696663343
SSP3,NAM,2075,0.699139312
SSP3,NAM,2080,0.70142724
SSP3,NAM,2085,0.703467659
SSP3,NAM,2090,0.705300461
SSP3,NAM,2095,0.706961597
SSP3,NAM,2100,0.708480854
SSP3,NCL,2010,0.421
SSP3,NCL,2015,0.424170704
SSP3,NCL,2020,0.427342338
SSP3,NCL,2025,0.429542791
SSP3,NCL,2030,0.431984737
SSP3,NCL,2035,0.433421414
SSP3,NCL,2040,0.434551283
SSP3,NCL,2045,0.435653049
SSP3,NCL,2050,0.436745184
SSP3,NCL,2055,0.437891125
SSP3,NCL,2060,0.438790653
SSP3,NCL,2065,0.439102041
SSP3,NCL,2070,0.440269039
SSP3,NCL,2075,0.441486087
SSP3,NCL,2080,0.442724926
SSP3,NCL,2085,0.443685804
SSP3,NCL,2090,0.443640421
SSP3,NCL,2095,0.443530002
SSP3,NCL,2100,0.443347399
SSP3,NER,2010,0.3745
SSP3,NER,2015,0.379263323
SSP3,NER,2020,0.383110183
SSP3,NER,2025,0.384086257
SSP3,NER,2030,0.385650938
SSP3,NER,2035,0.3870535
SSP3,NER,2040,0.387832308
SSP3,NER,2045,0.388580442
SSP3,NER,2050,0.389343692
SSP3,NER,2055,0.390183435
SSP3,NER,2060,0.391100437
SSP3,NER,2065,0.392055967
SSP3,NER,2070,0.392988705
SSP3,NER,2075,0.393849638
SSP3,NER,2080,0.394623798
SSP3,NER,2085,0.39471984
SSP3,NER,2090,0.392646095
SSP3,NER,2095,0.390376698
SSP3,NER,2100,0.387895887
SSP3,NGA,2010,0.4897
SSP3,NGA,2015,0.491516873
SSP3,NGA,2020,0.493855963
SSP3,NGA,2025,0.496594386
SSP3,NGA,2030,0.499356347
SSP3,NGA,2035,0.501036811
SSP3,NGA,2040,0.502814247
SSP3,NGA,2045,0.504587008
SSP3,NGA,2050,0.506343698
SSP3,NGA,2055,0.508131914
SSP3,NGA,2060,0.509529552
SSP3,NGA,2065,0.510209055
SSP3,NGA,2070,0.512054739
SSP3,NGA,2075,0.513968394
SSP3,NGA,2080,0.515913646
SSP3,NGA,2085,0.5178476
SSP3,NGA,2090,0.519766046
SSP3,NGA,2095,0.521673545
SSP3,NGA,2100,0.523581309
SSP3,NIC,2010,0.4573
SSP3,NIC,2015,0.458224478
SSP3,NIC,2020,0.460412291
SSP3,NIC,2025,0.463827935
SSP3,NIC,2030,0.46714152
SSP3,NIC,2035,0.468868024
SSP3,NIC,2040,0.470418925
SSP3,NIC,2045,0.471973863
SSP3,NIC,2050,0.473517875
SSP3,NIC,2055,0.475112188
SSP3,NIC,2060,0.476271847
SSP3,NIC,2065,0.47632753
SSP3,NIC,2070,0.477564166
SSP3,NIC,2075,0.478905826
SSP3,NIC,2080,0.480319229
SSP3,NIC,2085,0.481910567
SSP3,NIC,2090,0.483983979
SSP3,NIC,2095,0.486098629
SSP3,NIC,2100,0.488254881
SSP3,NLD,2010,0.26849291
SSP3,NLD,2015,0.2709446
SSP3,NLD,2020,0.27830618
SSP3,NLD,2025,0.28478016
SSP3,NLD,2030,0.29157274
SSP3,NLD,2035,0.29851728
SSP3,NLD,2040,0.30569641
SSP3,NLD,2045,0.31308918
SSP3,NLD,2050,0.32070366
SSP3,NLD,2055,0.32849716
SSP3,NLD,2060,0.3364146
SSP3,NLD,2065,0.34443214
SSP3,NLD,2070,0.35256058
SSP3,NLD,2075,0.36076317
SSP3,NLD,2080,0.36900711
SSP3,NLD,2085,0.37727993
SSP3,NLD,2090,0.38557613
SSP3,NLD,2095,0.39390171
SSP3,NLD,2100,0.40226505
SSP3,NOR,2010,0.2554
SSP3,NOR,2015,0.258162567
SSP3,NOR,2020,0.261810919
SSP3,NOR,2025,0.265287523
SSP3,NOR,2030,0.2685716
SSP3,NOR,2035,0.271849973
SSP3,NOR,2040,0.275193658
SSP3,NOR,2045,0.278638266
SSP3,NOR,2050,0.282218072
SSP3,NOR,2055,0.285940781
SSP3,NOR,2060,0.289771216
SSP3,NOR,2065,0.29368125
SSP3,NOR,2070,0.297659869
SSP3,NOR,2075,0.301689042
SSP3,NOR,2080,0.305756422
SSP3,NOR,2085,0.309852952
SSP3,NOR,2090,0.313967565
SSP3,NOR,2095,0.318090115
SSP3,NOR,2100,0.32221703
SSP3,NPL,2010,0.3875
SSP3,NPL,2015,0.392263323
SSP3,NPL,2020,0.396110183
SSP3,NPL,2025,0.397086257
SSP3,NPL,2030,0.398650938
SSP3,NPL,2035,0.4000535
SSP3,NPL,2040,0.400832308
SSP3,NPL,2045,0.401580442
SSP3,NPL,2050,0.402343692
SSP3,NPL,2055,0.403183435
SSP3,NPL,2060,0.404100437
SSP3,NPL,2065,0.405055967
SSP3,NPL,2070,0.405988705
SSP3,NPL,2075,0.406849638
SSP3,NPL,2080,0.407623798
SSP3,NPL,2085,0.40771984
SSP3,NPL,2090,0.405646095
SSP3,NPL,2095,0.403376698
SSP3,NPL,2100,0.400895887
SSP3,NZL,2010,0.32766598
SSP3,NZL,2015,0.33080025
SSP3,NZL,2020,0.33663525
SSP3,NZL,2025,0.34265778
SSP3,NZL,2030,0.34906944
SSP3,NZL,2035,0.35542374
SSP3,NZL,2040,0.36162521
SSP3,NZL,2045,0.367812
SSP3,NZL,2050,0.37411072
SSP3,NZL,2055,0.38064571
SSP3,NZL,2060,0.38728554
SSP3,NZL,2065,0.39393021
SSP3,NZL,2070,0.40057308
SSP3,NZL,2075,0.40721546
SSP3,NZL,2080,0.41388912
SSP3,NZL,2085,0.42062321
SSP3,NZL,2090,0.42741264
SSP3,NZL,2095,0.43423012
SSP3,NZL,2100,0.44104382
SSP3,OMN,2010,0.414804506
SSP3,OMN,2015,0.416952423
SSP3,OMN,2020,0.419784922
SSP3,OMN,2025,0.422104623
SSP3,OMN,2030,0.424720065
SSP3,OMN,2035,0.42695082
SSP3,OMN,2040,0.428524475
SSP3,OMN,2045,0.43012854
SSP3,OMN,2050,0.431783473
SSP3,OMN,2055,0.433538496
SSP3,OMN,2060,0.435340529
SSP3,OMN,2065,0.43684611
SSP3,OMN,2070,0.438065112
SSP3,OMN,2075,0.439198813
SSP3,OMN,2080,0.440240165
SSP3,OMN,2085,0.441091763
SSP3,OMN,2090,0.441494106
SSP3,OMN,2095,0.441775726
SSP3,OMN,2100,0.441926916
SSP3,PAK,2010,0.3559
SSP3,PAK,2015,0.360663323
SSP3,PAK,2020,0.364510183
SSP3,PAK,2025,0.365486257
SSP3,PAK,2030,0.367050938
SSP3,PAK,2035,0.3684535
SSP3,PAK,2040,0.369232308
SSP3,PAK,2045,0.369980442
SSP3,PAK,2050,0.370743692
SSP3,PAK,2055,0.371583435
SSP3,PAK,2060,0.372500437
SSP3,PAK,2065,0.373455967
SSP3,PAK,2070,0.374388705
SSP3,PAK,2075,0.375249638
SSP3,PAK,2080,0.376023798
SSP3,PAK,2085,0.37611984
SSP3,PAK,2090,0.374046095
SSP3,PAK,2095,0.371776698
SSP3,PAK,2100,0.369295887
SSP3,PAN,2010,0.53756649
SSP3,PAN,2015,0.54319546
SSP3,PAN,2020,0.54407112
SSP3,PAN,2025,0.5458387
SSP3,PAN,2030,0.54850761
SSP3,PAN,2035,0.5518713
SSP3,PAN,2040,0.55542068
SSP3,PAN,2045,0.55932926
SSP3,PAN,2050,0.56341038
SSP3,PAN,2055,0.56773514
SSP3,PAN,2060,0.57234123
SSP3,PAN,2065,0.57720383
SSP3,PAN,2070,0.58218998
SSP3,PAN,2075,0.58724648
SSP3,PAN,2080,0.59235928
SSP3,PAN,2085,0.59750805
SSP3,PAN,2090,0.60264973
SSP3,PAN,2095,0.60774239
SSP3,PAN,2100,0.6127739
SSP3,PER,2010,0.47856544
SSP3,PER,2015,0.48430927
SSP3,PER,2020,0.49579918
SSP3,PER,2025,0.50630341
SSP3,PER,2030,0.515947
SSP3,PER,2035,0.52409691
SSP3,PER,2040,0.53226822
SSP3,PER,2045,0.54099667
SSP3,PER,2050,0.55012833
SSP3,PER,2055,0.55968655
SSP3,PER,2060,0.56968906
SSP3,PER,2065,0.58011326
SSP3,PER,2070,0.5908601
SSP3,PER,2075,0.60186096
SSP3,PER,2080,0.612188358
SSP3,PER,2085,0.620337671
SSP3,PER,2090,0.626730613
SSP3,PER,2095,0.631745722
SSP3,PER,2100,0.635679956
SSP3,PHL,2010,0.43864613
SSP3,PHL,2015,0.43985287
SSP3,PHL,2020,0.44518093
SSP3,PHL,2025,0.44932098
SSP3,PHL,2030,0.45482174
SSP3,PHL,2035,0.4605896
SSP3,PHL,2040,0.4658128
SSP3,PHL,2045,0.47100048
SSP3,PHL,2050,0.47599358
SSP3,PHL,2055,0.48096592
SSP3,PHL,2060,0.48599827
SSP3,PHL,2065,0.49105
SSP3,PHL,2070,0.49590385
SSP3,PHL,2075,0.50053253
SSP3,PHL,2080,0.50495266
SSP3,PHL,2085,0.5092062
SSP3,PHL,2090,0.51330273
SSP3,PHL,2095,0.51723137
SSP3,PHL,2100,0.5209734
SSP3,PNG,2010,0.4988
SSP3,PNG,2015,0.500709584
SSP3,PNG,2020,0.502809969
SSP3,PNG,2025,0.504828216
SSP3,PNG,2030,0.507005956
SSP3,PNG,2035,0.508967177
SSP3,PNG,2040,0.511071565
SSP3,PNG,2045,0.513200198
SSP3,PNG,2050,0.515337545
SSP3,PNG,2055,0.517511454
SSP3,PNG,2060,0.519515085
SSP3,PNG,2065,0.521346725
SSP3,PNG,2070,0.523617714
SSP3,PNG,2075,0.525831886
SSP3,PNG,2080,0.527960274
SSP3,PNG,2085,0.529951126
SSP3,PNG,2090,0.531823801
SSP3,PNG,2095,0.533599636
SSP3,PNG,2100,0.535299771
SSP3,POL,2010,0.36523933
SSP3,POL,2015,0.37141945
SSP3,POL,2020,0.37853291
SSP3,POL,2025,0.38666229
SSP3,POL,2030,0.3947916
SSP3,POL,2035,0.40235878
SSP3,POL,2040,0.40964329
SSP3,POL,2045,0.41691433
SSP3,POL,2050,0.42433182
SSP3,POL,2055,0.43203415
SSP3,POL,2060,0.44001431
SSP3,POL,2065,0.44815838
SSP3,POL,2070,0.45635998
SSP3,POL,2075,0.46455181
SSP3,POL,2080,0.47274834
SSP3,POL,2085,0.48100204
SSP3,POL,2090,0.48933498
SSP3,POL,2095,0.49771503
SSP3,POL,2100,0.50608292
SSP3,PRI,2010,0.558
SSP3,PRI,2015,0.561074666
SSP3,PRI,2020,0.566974052
SSP3,PRI,2025,0.572748341
SSP3,PRI,2030,0.57790108
SSP3,PRI,2035,0.582329113
SSP3,PRI,2040,0.586796175
SSP3,PRI,2045,0.592140852
SSP3,PRI,2050,0.597565284
SSP3,PRI,2055,0.603099079
SSP3,PRI,2060,0.608724262
SSP3,PRI,2065,0.614400131
SSP3,PRI,2070,0.620227481
SSP3,PRI,2075,0.626151487
SSP3,PRI,2080,0.632094874
SSP3,PRI,2085,0.638082986
SSP3,PRI,2090,0.644121825
SSP3,PRI,2095,0.650202172
SSP3,PRI,2100,0.65631063
SSP3,PRT,2010,0.37222191
SSP3,PRT,2015,0.36651871
SSP3,PRT,2020,0.36954929
SSP3,PRT,2025,0.37264156
SSP3,PRT,2030,0.3763274
SSP3,PRT,2035,0.38038906
SSP3,PRT,2040,0.38489235
SSP3,PRT,2045,0.3899157
SSP3,PRT,2050,0.39548367
SSP3,PRT,2055,0.4016066
SSP3,PRT,2060,0.40819698
SSP3,PRT,2065,0.4151939
SSP3,PRT,2070,0.42253765
SSP3,PRT,2075,0.43010841
SSP3,PRT,2080,0.43778854
SSP3,PRT,2085,0.44548859
SSP3,PRT,2090,0.45316204
SSP3,PRT,2095,0.46080269
SSP3,PRT,2100,0.46842758
SSP3,PRY,2010,0.526
SSP3,PRY,2015,0.52799035
SSP3,PRY,2020,0.529882786
SSP3,PRY,2025,0.531273649
SSP3,PRY,2030,0.532942442
SSP3,PRY,2035,0.535148245
SSP3,PRY,2040,0.53753746
SSP3,PRY,2045,0.539976112
SSP3,PRY,2050,0.542445069
SSP3,PRY,2055,0.544954976
SSP3,PRY,2060,0.547486522
SSP3,PRY,2065,0.550321849
SSP3,PRY,2070,0.552963343
SSP3,PRY,2075,0.555439312
SSP3,PRY,2080,0.55772724
SSP3,PRY,2085,0.559767659
SSP3,PRY,2090,0.561600461
SSP3,PRY,2095,0.563261597
SSP3,PRY,2100,0.564780854
SSP3,PSE,2010,0.4046
SSP3,PSE,2015,0.409363323
SSP3,PSE,2020,0.413210183
SSP3,PSE,2025,0.414186257
SSP3,PSE,2030,0.415750938
SSP3,PSE,2035,0.4171535
SSP3,PSE,2040,0.417932308
SSP3,PSE,2045,0.418680442
SSP3,PSE,2050,0.419443692
SSP3,PSE,2055,0.420283435
SSP3,PSE,2060,0.421200437
SSP3,PSE,2065,0.422155967
SSP3,PSE,2070,0.423088705
SSP3,PSE,2075,0.423949638
SSP3,PSE,2080,0.424723798
SSP3,PSE,2085,0.42481984
SSP3,PSE,2090,0.422746095
SSP3,PSE,2095,0.420476698
SSP3,PSE,2100,0.417995887
SSP3,PYF,2010,0.421
SSP3,PYF,2015,0.424170704
SSP3,PYF,2020,0.427342338
SSP3,PYF,2025,0.429542791
SSP3,PYF,2030,0.431984737
SSP3,PYF,2035,0.433421414
SSP3,PYF,2040,0.434551283
SSP3,PYF,2045,0.435653049
SSP3,PYF,2050,0.436745184
SSP3,PYF,2055,0.437891125
SSP3,PYF,2060,0.438790653
SSP3,PYF,2065,0.439102041
SSP3,PYF,2070,0.440269039
SSP3,PYF,2075,0.441486087
SSP3,PYF,2080,0.442724926
SSP3,PYF,2085,0.443685804
SSP3,PYF,2090,0.443640421
SSP3,PYF,2095,0.443530002
SSP3,PYF,2100,0.443347399
SSP3,QAT,2010,0.464
SSP3,QAT,2015,0.462458589
SSP3,QAT,2020,0.463482151
SSP3,QAT,2025,0.46686313
SSP3,QAT,2030,0.470155494
SSP3,QAT,2035,0.472846732
SSP3,QAT,2040,0.47466162
SSP3,QAT,2045,0.47659209
SSP3,QAT,2050,0.478600118
SSP3,QAT,2055,0.480730818
SSP3,QAT,2060,0.482937808
SSP3,QAT,2065,0.484458963
SSP3,QAT,2070,0.485074529
SSP3,QAT,2075,0.485542782
SSP3,QAT,2080,0.48586166
SSP3,QAT,2085,0.486568757
SSP3,QAT,2090,0.488983347
SSP3,QAT,2095,0.491347342
SSP3,QAT,2100,0.493656946
SSP3,ROU,2010,0.2721
SSP3,ROU,2015,0.274862567
SSP3,ROU,2020,0.278510919
SSP3,ROU,2025,0.281987523
SSP3,ROU,2030,0.2852716
SSP3,ROU,2035,0.288549973
SSP3,ROU,2040,0.291893658
SSP3,ROU,2045,0.295338266
SSP3,ROU,2050,0.298918072
SSP3,ROU,2055,0.302640781
SSP3,ROU,2060,0.306471216
SSP3,ROU,2065,0.31038125
SSP3,ROU,2070,0.314359869
SSP3,ROU,2075,0.318389042
SSP3,ROU,2080,0.322456422
SSP3,ROU,2085,0.326552952
SSP3,ROU,2090,0.330667565
SSP3,ROU,2095,0.334790115
SSP3,ROU,2100,0.33891703
SSP3,RUS,2010,0.4104
SSP3,RUS,2015,0.413474666
SSP3,RUS,2020,0.419374052
SSP3,RUS,2025,0.425148341
SSP3,RUS,2030,0.43030108
SSP3,RUS,2035,0.434729113
SSP3,RUS,2040,0.439196175
SSP3,RUS,2045,0.444540852
SSP3,RUS,2050,0.449965284
SSP3,RUS,2055,0.455499079
SSP3,RUS,2060,0.461124262
SSP3,RUS,2065,0.466800131
SSP3,RUS,2070,0.472627481
SSP3,RUS,2075,0.478551487
SSP3,RUS,2080,0.484494874
SSP3,RUS,2085,0.490482986
SSP3,RUS,2090,0.496521825
SSP3,RUS,2095,0.502602172
SSP3,RUS,2100,0.50871063
SSP3,RWA,2010,0.5734
SSP3,RWA,2015,0.57539035
SSP3,RWA,2020,0.577282786
SSP3,RWA,2025,0.578673649
SSP3,RWA,2030,0.580342442
SSP3,RWA,2035,0.582548245
SSP3,RWA,2040,0.58493746
SSP3,RWA,2045,0.587376112
SSP3,RWA,2050,0.589845069
