scen,country,period,gini,region,dgini_edu,dgini_eduspend,gini_nomig,relgini,worldregion,reldif
SSP1,GMB,2060,0.480550532,270,0.0012859382278047836,0.003970784031712471,0.47529380974048274,-0.010938958360194317,AFR,0.011059942611892026
SSP1,GMB,2065,0.475417201,270,0.0008335175441355539,0.00532054920800225,0.4692631342478622,-0.012944560565316676,AFR,0.0131143196705652
SSP1,GMB,2070,0.469862515,270,0.00040580059266278256,0.006723825008607468,0.46273288939872975,-0.015173854848306467,AFR,0.015407648266658525
SSP1,GMB,2075,0.463925648,270,3564708710268968e-20,0.008136085557670156,0.4557539153552272,-0.017614315311088036,AFR,0.01793014249455993
SSP1,GMB,2080,0.457651674,270,-0.00027294903060661824,0.009522541320920107,0.4484020817096865,-0.02021098756062567,AFR,0.020627897745358892
SSP1,GMB,2085,0.45104091,270,-0.000529717911350045,0.010852993634805675,0.44071763427654437,-0.02288767048526852,AFR,0.023423786389672685
SSP1,GMB,2090,0.444184138,270,-0.0007363224974536062,0.012100866876453035,0.4328195936210006,-0.02558520984150814,AFR,0.02625700071459991
SSP1,GMB,2095,0.437031974,270,-0.0008873857389837046,0.013243774252664427,0.4246755854863193,-0.028273419906985398,AFR,0.029096065175328478
SSP1,GMB,2100,0.429599534,270,-0.0009697944443339953,0.0142621161350706,0.4163072123092634,-0.030941192060829015,AFR,0.03192911700233081
SSP1,GNB,2010,0.5666,624,,,0.5666,0,AFR,0
SSP1,GNB,2015,0.564947522,624,0,0,0.564947522,0,AFR,0
SSP1,GNB,2020,0.563014209,624,-0.0003522809515050508,0.0010001613780708197,0.5623663285734343,-0.0011507354809330295,AFR,0.0011520611986304274
SSP1,GNB,2025,0.559632822,624,-0.0002749723759874674,0.0025645958868298463,0.5573431984891576,-0.004091295972705411,AFR,0.004108103439764088
SSP1,GNB,2030,0.554274198,624,0.00040030718974754344,0.004679751514930148,0.5491941392953222,-0.009165244788605031,AFR,0.009250023518452055
SSP1,GNB,2035,0.548419918,624,0.000789171296115673,0.007139757952287464,0.5404909887515968,-0.014457770383903501,AFR,0.014669863907846192
SSP1,GNB,2040,0.541603001,624,0.0009693992462124822,0.010023128208909972,0.5306104735448776,-0.02029628239656389,AFR,0.02071675551687502
SSP1,GNB,2045,0.533306162,624,0.0008009999388020223,0.013206980375994886,0.5192981816852031,-0.026266301259794678,AFR,0.02697483027831682
SSP1,GNB,2050,0.52373646,624,0.00029424385853551505,0.016601833066130743,0.5068403830753337,-0.03226064674715645,AFR,0.033336090589598744
SSP1,GNB,2055,0.518497187,624,-0.00041910910846570975,0.020143266316125844,0.49877302979233995,-0.03804101102608315,AFR,0.03954535636353884
SSP1,GNB,2060,0.513850532,624,-0.0012002277392454122,0.02375874304610197,0.49129201669314343,-0.04390092819220148,AFR,0.04591671458188262
SSP1,GNB,2065,0.508717201,624,-0.001977728675263943,0.027364258469179965,0.4833306712060839,-0.049903030100049706,AFR,0.05252414404111261
SSP1,GNB,2070,0.503162515,624,-0.0027381663307813413,0.030880323923733993,0.4750203574070474,-0.05593055276177039,AFR,0.059244108497938264
SSP1,GNB,2075,0.497225648,624,-0.0035252195248583634,0.03423486189043921,0.4665160056344192,-0.061761983697149914,AFR,0.06582762862298486
SSP1,GNB,2080,0.490951674,624,-0.004366093499428531,0.037357553322783066,0.45796021417664545,-0.06719899650113947,AFR,0.07204001308862384
SSP1,GNB,2085,0.48434091,624,-0.0051857104043017445,0.04017215887822262,0.44935446152607916,-0.07223517103669985,AFR,0.07785935485118212
SSP1,GNB,2090,0.477484138,624,-0.005837585293950963,0.04265419234293018,0.4406675309510208,-0.07710540334007743,AFR,0.08354735591597584
SSP1,GNB,2095,0.470331974,624,-0.006104682806296202,0.044774346734999575,0.43166231007129663,-0.08221780798747769,AFR,0.08958313715718291
SSP1,GNB,2100,0.462899534,624,-0.005826138039521281,0.04653447490028515,0.4221911971392361,-0.08794205625785723,AFR,0.09642156713973016
SSP1,GNQ,2010,0.499213277,226,,,0.499213277,0,AFR,0
SSP1,GNQ,2015,0.496556736,226,0,0,0.496556736,0,AFR,0
SSP1,GNQ,2020,0.494111076,226,0.0013501361078788205,-0.0011779469533303249,0.4939388868454515,-0.0003484826851938294,AFR,0.0003486041677103202
SSP1,GNQ,2025,0.490704005,226,0.0021034615889909576,-0.002669496546200772,0.4912700399572098,0.0011535160737272676,AFR,-0.0011521870074940876
SSP1,GNQ,2030,0.485497207,226,0.002189442393030106,-0.004455593544199442,0.48776335815116934,0.004667691427459264,AFR,-0.004646005308309831
SSP1,GNQ,2035,0.477291838,226,0.0025711787547267823,-0.006191868611086814,0.4809125278563601,0.007585903566949437,AFR,-0.00752879088531766
SSP1,GNQ,2040,0.4668736,226,0.0027001643193028954,-0.008015994287438528,0.4721894299681356,0.011386015332920163,AFR,-0.01125783346843312
SSP1,GNQ,2045,0.456179423,226,0.0028121818991887633,-0.00990991926798807,0.4632771603687993,0.015559091469146136,AFR,-0.015320715062121848
