orig,dest,distance
NER,NIC,9828.102866740552
NER,NIU,16314.378688462843
NER,NLD,4324.549393608553
NER,NOR,5210.677496336851
NER,NPL,9271.190297415096
NER,NRU,17727.07784470221
NER,NZL,13877.776370206015
NER,OMN,6343.826057957594
NER,PAK,8011.705586432642
NER,PAN,9082.974495621671
NER,PER,8944.363209417836
NER,PHL,13221.064208279
NER,PLW,14688.019136828725
NER,PNG,15447.1558196015
NER,POL,4691.144019881217
NER,PRI,7597.731263167964
NER,PRK,13325.607018596444
NER,PRT,3060.7770420176357
NER,PRY,7486.851798806088
NER,PSE,4141.572686134125
NER,PYF,15481.280409394785
NER,QAT,5604.958548624044
NER,REU,6688.544801751256
NER,ROU,4246.752195187031
NER,RUS,5841.873751228599
NER,RWA,3510.549311162761
NER,SAU,5077.544735826389
NER,SDN,3390.497303025522
NER,SEN,2178.7509249611185
NER,SGP,11280.91522120364
NER,SHN,3385.4877164988234
NER,SLB,16507.459850139996
NER,SLE,1794.206403301253
NER,SLV,10154.629598023765
NER,SMR,3542.619487548445
NER,SOM,4937.892887795475
NER,SPM,7145.960983817516
NER,SRB,3962.583641492659
NER,SSD,3401.793211924754
NER,STP,1548.515319223596
NER,SUR,6409.0508809470775
NER,SVK,4135.946871462539
NER,SVN,3829.3130213184527
NER,SWE,5300.944041087373
NER,SWZ,5280.36965068842
NER,SYC,6153.5688709099995
NER,SYR,4323.558781410857
NER,TCA,8168.15370838757
NER,TCD,1446.9283345653234
NER,TGO,826.1257437820775
NER,THA,10946.382561746379
NER,TJK,7649.197165948609
NER,TKL,17381.94058925945
NER,TKM,6612.329205779512
NER,TLS,13411.413756908765
NER,TON,16162.39003195663
NER,TTO,7081.113363325941
NER,TUN,2726.345864470631
NER,TUR,4391.011006661637
NER,TUV,17549.27150499869
NER,TWN,13209.750910414528
NER,TZA,4255.334197737381
NER,UGA,3659.1740302620374
NER,UKR,5007.575034321208
NER,URY,7804.917737927507
NER,USA,8943.269212989702
NER,UZB,7743.654612485959
NER,VAT,3332.0085897625686
NER,VCT,7044.536179430255
NER,VEN,7677.126890500573
NER,VGB,7432.611653211549
NER,VIR,7467.065183318857
NER,VNM,11522.311230844824
NER,VUT,16241.107906119478
NER,WLF,17038.47167134626
NER,WSM,16917.475320393703
NER,YEM,4685.916652255853
NER,ZAF,5476.69413777742
NER,ZMB,4229.721371643677
NER,ZWE,4604.296639814183
NGA,ABW,8625.95353608447
NGA,AFG,7106.3035768273285
NGA,AGO,2058.359397345625
NGA,AIA,7885.424402125172
NGA,ALB,3737.8432434862752
NGA,AND,3765.9932818963393
NGA,ARE,5392.363370970455
NGA,ARG,8302.471624353831
NGA,ARM,5099.190081538053
NGA,ASM,17445.6672542587
NGA,ATG,7743.377708748564
NGA,AUS,13658.847341742672
NGA,AUT,4364.995130807732
NGA,AZE,5539.978055412541
NGA,BDI,2759.34896760735
NGA,BEL,4634.715695505634
NGA,BEN,638.0491832125862
NGA,BFA,1069.103346014264
NGA,BGD,9221.157658280457
NGA,BGR,3997.9854399790133
NGA,BHR,5049.052356961489
NGA,BHS,9489.480334062486
NGA,BIH,3951.466430259783
NGA,BLR,5214.449938950719
NGA,BLZ,10707.646914361581
NGA,BMU,8266.068361627991
NGA,BOL,8649.57913071093
NGA,BRA,6628.469703098954
NGA,BRB,7472.631729231786
NGA,BRN,11944.98546657575
NGA,BTN,9139.52297415365
NGA,BWA,4113.5959958145195
NGA,CAF,1331.4510937918074
NGA,CAN,9557.948851662102
NGA,CHE,4177.35241240312
NGA,CHL,9249.02146164285
NGA,CHN,11697.601187221655
NGA,CIV,1345.5667702821859
NGA,CMR,724.3604971970146
NGA,COD,1697.9262256685868
NGA,COG,1690.4949831664512
NGA,COK,16465.36163418642
NGA,COL,9078.17587622118
NGA,COM,4463.979956131486
NGA,CPV,3506.270491300734
NGA,CRI,10185.12091118649
NGA,CUB,10020.829924793425
NGA,CUW,8503.59584092953
NGA,CYM,9899.096085612546
NGA,CYP,3935.7288620965483
NGA,CZE,4539.747268756871
NGA,DEU,4793.604351742534
NGA,DJI,3973.471033843462
NGA,DMA,7680.263715100274
NGA,DNK,5130.745975244103
NGA,DOM,8638.044793093068
NGA,DZA,3106.0291737133625
NGA,ECU,9583.617025414873
NGA,EGY,3423.9583000071793
NGA,ERI,3553.416781111959
NGA,ESH,3048.435414308531
NGA,ESP,3696.3497158914874
NGA,EST,5677.275786597961
NGA,ETH,3476.617765765447
NGA,FIN,5753.758117588119
NGA,FJI,16839.426761300805
NGA,FLK,9067.769742590965
NGA,FRA,4444.789581511372
NGA,FRO,6084.518925550716
NGA,GAB,977.8831465478828
NGA,GBR,4783.517939710591
NGA,GEO,5210.236100364039
NGA,GHA,939.0290684284611
NGA,GIB,3328.073641479928
NGA,GIN,2351.7173016513602
NGA,GLP,7722.005361203713
NGA,GMB,2731.410260344191
NGA,GNB,2586.477650323608
NGA,GNQ,601.8095560314232
NGA,GRC,3571.613689292072
NGA,GRD,7705.497496909467
NGA,GRL,8407.61802653079
NGA,GTM,10902.184769705496
NGA,GUF,6665.461804138589
NGA,GUM,15244.276937864544
NGA,GUY,7304.28476045056
NGA,HKG,11796.197583062885
NGA,HND,10533.940276265897
NGA,HRV,4105.811820729233
NGA,HTI,8905.219549937901
NGA,HUN,4343.2692252075285
NGA,IDN,10985.108195632181
NGA,IMN,5178.578201832964
NGA,IND,7841.6936123453615
NGA,IRL,5144.5620410456
NGA,IRN,5462.848518523944
NGA,IRQ,4730.729945119665
NGA,ISL,6834.1403582129
NGA,ISR,3857.032439830406
NGA,ITA,3636.89874769198
NGA,JAM,9392.147870336454
NGA,JOR,3928.4839692171226
NGA,JPN,14044.059930186886
NGA,KAZ,7680.054504477326
NGA,KEN,3425.9257511750075
NGA,KGZ,7768.615053332894
NGA,KHM,10834.798059897108
NGA,KIR,18193.345295459312
NGA,KNA,7841.571474907625
NGA,KOR,12772.05400044765
NGA,KWT,4894.444368582004
NGA,LAO,10562.069815683135
NGA,LBN,4011.987707689238
NGA,LBR,2056.7277728330264
NGA,LBY,2680.3560604972336
NGA,LCA,7629.1330267408375
NGA,LIE,4193.465927784435
NGA,LKA,8048.9219007440115
NGA,LSO,4608.532316231869
NGA,LTU,5222.659884208244
NGA,LUX,4479.946242297164
NGA,LVA,5415.805969650481
NGA,MAC,11727.56092931356
NGA,MAR,3194.0515185857535
NGA,MCO,3823.28574779848
NGA,MDA,4628.311235838916
NGA,MDG,5181.002832298328
NGA,MDV,7350.186837785869
NGA,MEX,11843.139754811316
NGA,MHL,18215.714755951984
NGA,MKD,3859.542616587573
NGA,MLI,1768.326843398083
NGA,MLT,3030.126059234986
NGA,MMR,9847.39117094114
NGA,MNE,3832.7472762642456
NGA,MNG,10645.621779168287
NGA,MNP,15333.631103015778
NGA,MOZ,4564.163137398785
NGA,MRT,2793.240619787379
NGA,MSR,7781.064792649819
NGA,MTQ,7641.415768144009
NGA,MUS,6107.305102031934
NGA,MWI,3760.83015092422
NGA,MYS,10470.327457149408
NGA,MYT,4694.56017990966
NGA,NAM,3591.584874820437
NGA,NCL,15843.912986313606
NGA,NER,775.7888861794746
NGA,NGA,0.0
NGA,NIC,10426.971541210642
NGA,NIU,16917.83262826929
NGA,NLD,4796.758989136764
NGA,NOR,5590.920042953522
NGA,NPL,8684.49922459672
NGA,NRU,17498.588674601993
NGA,NZL,14257.805403451905
NGA,OMN,5818.6071044100645
NGA,PAK,7476.11346722086
NGA,PAN,9677.730431638513
NGA,PER,9496.096806302123
NGA,PHL,12606.751835142837
NGA,PLW,14122.053702018693
NGA,PNG,15128.213316686784
NGA,POL,4871.954766408163
NGA,PRI,8221.618826272485
NGA,PRK,12605.427192651061
NGA,PRT,3771.5900916253927
NGA,PRY,7880.460366090125
NGA,PSE,3863.5063937445857
NGA,PYF,16255.377409853874
NGA,QAT,5118.940408403168
NGA,REU,5952.332448480272
NGA,ROU,4275.017630597357
NGA,RUS,5763.479547239636
NGA,RWA,2760.4413111051713
NGA,SAU,4609.920808916596
NGA,SDN,2865.095153991527
NGA,SEN,2841.6398876468675
NGA,SGP,10703.842085560613
NGA,SHN,3138.642209633068
NGA,SLB,16349.54018111663
NGA,SLE,2305.446723779324
NGA,SLV,10753.317193452327
NGA,SMR,3857.0627048524334
NGA,SOM,4264.224887495915
NGA,SPM,7879.197746944199
NGA,SRB,4107.836851103111
NGA,SSD,2715.032320943034
NGA,STP,966.2349856502409
NGA,SUR,6975.360065899964
NGA,SVK,4371.367549293375
NGA,SVN,4108.398366619781
NGA,SWE,5560.939228760636
NGA,SWZ,4514.6606137274775
NGA,SYC,5469.908408221947
NGA,SYR,4052.936806549921
NGA,TCA,8794.498320496456
NGA,TCD,903.6186111003834
NGA,TGO,769.5931466284853
NGA,THA,10344.168877589238
NGA,TJK,7149.954201340158
NGA,TKL,17985.967921456882
NGA,TKM,6175.689297671241
NGA,TLS,12939.465119508739
NGA,TON,16668.71549254601
NGA,TTO,7676.593928003767
NGA,TUN,3064.715085599193
NGA,TUR,4250.82641619418
NGA,TUV,17863.82244121814
NGA,TWN,12548.973126064748
NGA,TZA,3503.7418241200594
NGA,UGA,2933.368135831822
NGA,UKR,5006.217495572366
NGA,URY,8138.368296160319
NGA,USA,9590.050944389102
NGA,UZB,7251.30184411141
NGA,VAT,3637.4210193154368
NGA,VCT,7651.22089424609
NGA,VEN,8272.58941311562
NGA,VGB,8057.987509281483
NGA,VIR,8091.8211368455395
NGA,VNM,10901.397528359803
NGA,VUT,16369.792229727691
NGA,WLF,17515.378561312864
NGA,WSM,17497.605824291244
NGA,YEM,4129.485013241315
NGA,ZAF,4801.582732713844
NGA,ZMB,3456.620450484216
NGA,ZWE,3829.7427716890543
NIC,ABW,1804.4779834084634
NIC,AFG,17314.114300014506
NIC,AGO,11092.572428951858
NIC,AIA,2582.324208899949
NIC,ALB,11849.591686335287
NIC,AND,9819.721961352572
NIC,ARE,15648.615582524435
NIC,ARG,3241.6780987741577
NIC,ARM,14590.745659782435
NIC,ASM,9350.15509444607
NIC,ATG,2716.2413833961596
NIC,AUS,13721.69314292469
NIC,AUT,11492.85047827516
NIC,AZE,15188.936374378347
NIC,BDI,12874.09728310787
NIC,BEL,10168.46372116798
NIC,BEN,9864.406867166133
NIC,BFA,9422.216017915775
NIC,BGD,19647.97256962056
NIC,BGR,12244.101841534697
NIC,BHR,15231.137235340255
NIC,BHS,1005.564031053025
NIC,BIH,11696.15558744672
NIC,BLR,12762.459712035357
NIC,BLZ,280.68867287808627
NIC,BMU,2417.8453157637296
NIC,BOL,2073.4263375749447
NIC,BRA,4314.392108563504
NIC,BRB,2962.439367933101
NIC,BRN,17659.092057175447
NIC,BTN,19565.15449954056
NIC,BWA,12555.848452847295
NIC,CAF,11660.87072205039
NIC,CAN,1262.5967194361374
NIC,CHE,10495.823276313517
NIC,CHL,1883.3733289796369
NIC,CHN,17446.855295967645
NIC,CIV,9148.37216448854
NIC,CMR,10878.555653841226
NIC,COD,11313.40880167238
NIC,COG,11309.90410076242
NIC,COK,8108.894621800338
NIC,COL,1358.134195537136
NIC,COM,14438.043253076265
NIC,CPV,6979.041132875536
NIC,CRI,242.16857172549095
NIC,CUB,445.4088072842084
NIC,CUW,1926.0910483269747
NIC,CYM,548.0385536397735
NIC,CYP,13336.544122903471
NIC,CZE,11284.272093930947
NIC,DEU,11183.075405713302
NIC,DJI,14392.15930568647
NIC,DMA,2766.0706668036355
NIC,DNK,11104.35657336555
NIC,DOM,1821.519893245295
NIC,DZA,9969.4981398998
NIC,ECU,873.458845684335
NIC,EGY,13087.43487579482
NIC,ERI,13924.347127020194
NIC,ESH,8139.464952895917
NIC,ESP,9231.54383691701
NIC,EST,12477.583228987241
NIC,ETH,13903.57498435282
NIC,FIN,12502.181149521124
NIC,FJI,10543.734760011823
NIC,FLK,3410.4866248488156
NIC,FRA,9937.210251869372
NIC,FRO,8989.488406979184
NIC,GAB,10653.455031502695
NIC,GBR,9674.1059552367
NIC,GEO,14631.223388126473
NIC,GHA,9574.165114421026
NIC,GIB,9034.3197906159
NIC,GIN,8075.767624465871
NIC,GLP,2728.8990397252232
NIC,GMB,7738.237308251374
NIC,GNB,7858.449448072046
NIC,GNQ,10574.671755055484
NIC,GRC,12275.403555265248
NIC,GRD,2725.2582579588156
NIC,GRL,4012.5369052241017
NIC,GTM,476.0387896687072
NIC,GUF,3776.0684559163647
NIC,GUM,14348.160226642156
NIC,GUY,3126.9355601587354
NIC,HKG,17739.73988558423
NIC,HND,107.07953063922413
NIC,HRV,11439.389652487285
NIC,HTI,1551.0393867033656
NIC,HUN,11786.540712360606
NIC,IDN,18537.71467179319
NIC,IMN,9202.439476889758
NIC,IND,18195.290997522927
NIC,IRL,9002.282997654049
NIC,IRN,15345.008414433381
NIC,IRQ,14558.491462310069
NIC,ISL,7321.853931160962
NIC,ISR,13533.540621657037
NIC,ITA,11035.886809750318
NIC,JAM,1054.8757245792942
NIC,JOR,13615.002387400491
NIC,JPN,14874.01738906749
NIC,KAZ,17619.247074432806
NIC,KEN,13699.17061814802
NIC,KGZ,17937.609314916535
NIC,KHM,18778.715272319452
NIC,KIR,11200.6241011009
NIC,KNA,2618.4617333185247
NIC,KOR,16280.777315630767
NIC,KWT,14947.682338033086
NIC,LAO,19033.28838502551
NIC,LBN,13568.487068225184
NIC,LBR,8394.606023605395
NIC,LBY,11086.780534424215
NIC,LCA,2809.7682155590974
NIC,LIE,10727.15466319292
NIC,LKA,18475.752342919543
NIC,LSO,12751.702960742794
NIC,LTU,12512.157476129845
NIC,LUX,10360.770236806487
NIC,LVA,12392.8490092596
NIC,MAC,17811.291229596856
NIC,MAR,8863.667812485173
NIC,MCO,10479.66998891249
NIC,MDA,12875.611820373033
NIC,MDG,14936.654317035696
NIC,MDV,17772.735789377733
NIC,MEX,1431.4669813449582
NIC,MHL,11384.533196911398
NIC,MKD,12031.421578465184
NIC,MLI,8703.522969360605
NIC,MLT,11242.582958727873
NIC,MMR,19746.728887596615
NIC,MNE,11791.811411341969
NIC,MNG,18462.611552907514
NIC,MNP,14235.795590215226
NIC,MOZ,13303.811117977195
NIC,MRT,7818.381602591094
NIC,MSR,2675.4368268575404
NIC,MTQ,2800.7946810208346
NIC,MUS,16047.6606075521
NIC,MWI,13392.223775473743
NIC,MYS,19130.464710961034
NIC,MYT,14660.320631565592
NIC,NAM,11566.305615412793
NIC,NCL,11859.62256924784
NIC,NER,9828.102866740552
NIC,NGA,10426.971541210642
NIC,NIC,0.0
NIC,NIU,9246.69492104963
NIC,NLD,10235.491500745266
NIC,NOR,10924.06644882928
NIC,NPL,19091.76385200866
NIC,NRU,11872.930888244811
NIC,NZL,10839.08688667392
NIC,OMN,16117.865914566488
NIC,PAK,17743.636240110485
NIC,PAN,749.613959219651
NIC,PER,1075.7376308227535
NIC,PHL,16991.323137341038
NIC,PLW,15489.0098932767
NIC,PNG,14047.40289621421
NIC,POL,12026.364215744987
NIC,PRI,2243.6088114386143
NIC,PRK,16411.559941139163
NIC,PRT,8621.31223250156
NIC,PRY,3277.33191905546
NIC,PSE,13531.5444543371
NIC,PYF,6989.612116952105
NIC,QAT,15334.308965866343
NIC,REU,15822.822534722953
NIC,ROU,12559.546265423749
NIC,RUS,13888.271807168507
NIC,RWA,12948.641479397005
NIC,SAU,14797.998395823275
NIC,SDN,13212.491062889414
NIC,SEN,7653.503412270895
NIC,SGP,18887.19180925447
NIC,SHN,9006.888482396103
NIC,SLB,12627.58957765131
NIC,SLE,8122.658564328951
NIC,SLV,326.6898744362158
NIC,SMR,11039.93158601438
NIC,SOM,14642.768982135456
NIC,SPM,3425.631955784298
NIC,SRB,11934.029843668144
NIC,SSD,13109.357034108312
NIC,STP,10350.324893757599
NIC,SUR,3460.066818722612
NIC,SVK,11574.404630212493
NIC,SVN,11276.628279286087
NIC,SWE,11734.04278336909
NIC,SWZ,13143.592545783718
NIC,SYC,15777.022699531375
NIC,SYR,13659.219990669411
NIC,TCA,1687.2865085731255
NIC,TCD,11266.650168053444
NIC,TGO,9730.434098805292
NIC,THA,19266.862984693278
NIC,TJK,17280.870386932183
NIC,TKL,9425.383976502591
NIC,TKM,16124.914818982901
NIC,TLS,16452.273662583957
NIC,TON,9825.802037340845
NIC,TTO,2751.209067206025
NIC,TUN,10761.759074927251
NIC,TUR,13293.876125070155
NIC,TUV,10489.648775777196
NIC,TWN,16915.112556406413
NIC,TZA,13588.689288511317
NIC,UGA,13225.812409697082
NIC,UKR,13074.693590185969
NIC,URY,3490.231422903681
NIC,USA,1085.6017725846814
NIC,UZB,17337.396517242385
NIC,VAT,11032.821152287503
NIC,VCT,2783.587538387928
NIC,VEN,2154.7921171268285
NIC,VGB,2409.1504369164045
NIC,VIR,2374.159805221224
NIC,VNM,18669.329450813988
NIC,VUT,11670.176100795781
NIC,WLF,9961.690721664874
NIC,WSM,9469.885205630693
NIC,YEM,14511.010672038125
NIC,ZAF,11767.898063627354
NIC,ZMB,12784.289132017422
NIC,ZWE,13101.142836649067
NIU,ABW,10789.916517253227
NIU,AFG,12435.088450311621
NIU,AGO,18853.469693879037
NIU,AIA,11286.873594600922
NIU,ALB,13473.318040942679
NIU,AND,13152.186026967469
NIU,ARE,13784.385060428642
NIU,ARG,12275.26600235716
NIU,ARM,13213.692663011663
NIU,ASM,531.2728457340792
NIU,ATG,11428.57346903892
NIU,AUS,4873.032988724639
NIU,AUT,12733.39322588735
NIU,AZE,13030.590354604552
NIU,BDI,17326.675862839536
NIU,BEL,12292.984632902971
NIU,BEN,17085.797247974304
NIU,BFA,16309.566024724614
NIU,BGD,11098.108894679228
NIU,BGR,13326.11790456449
NIU,BHR,13915.406918064624
NIU,BHS,9909.23236223973
NIU,BIH,13206.041659072036
NIU,BLR,12199.338954895886
NIU,BLZ,8999.984748591442
NIU,BMU,10672.539356605048
NIU,BOL,11317.269630019062
NIU,BRA,13560.564139198512
NIU,BRB,11756.693353471559
NIU,BRN,8592.115389444878
NIU,BTN,11158.782232745396
NIU,BWA,18163.988371598756
NIU,CAF,17330.03416567499
NIU,CAN,9597.298695167103
NIU,CHE,12770.259791417911
NIU,CHL,10975.65793178551
NIU,CHN,9570.831209511689
NIU,CIV,16894.92441758743
NIU,CMR,17511.571476574416
NIU,COD,18320.394368379708
NIU,COG,18315.155148749258
NIU,COK,1153.9189834211134
NIU,COL,10514.532442347443
NIU,COM,16262.479168777154
NIU,CPV,14765.864128051018
NIU,CRI,9466.42648664894
NIU,CUB,9521.186833126523
NIU,CUW,10902.399346389942
NIU,CYM,9645.577297465139
NIU,CYP,13930.26487806868
NIU,CZE,12515.322210924996
NIU,DEU,12242.651679703225
NIU,DJI,15297.699398411707
NIU,DMA,11525.937301152582
NIU,DNK,11892.703033020034
NIU,DOM,10673.67471297387
NIU,DZA,13811.823585784483
NIU,ECU,10098.87086183618
NIU,EGY,14452.490386556496
NIU,ERI,15338.036565885532
NIU,ESH,14299.365911840501
NIU,ESP,13257.244274037375
NIU,EST,11631.189389128693
NIU,ETH,15783.734228743468
NIU,FIN,11559.214610487375
NIU,FJI,1298.3417150245427
NIU,FLK,11905.507266847671
NIU,FRA,12474.427772419198
NIU,FRO,10848.649840933878
NIU,GAB,17887.80688333848
NIU,GBR,12134.570939669497
NIU,GEO,13089.012775479992
NIU,GHA,17066.966573520836
NIU,GIB,13669.045911278947
NIU,GIN,15903.875774048474
NIU,GLP,11473.995659067168
NIU,GMB,15367.96342182061
NIU,GNB,15575.9042058736
NIU,GNQ,17514.489290776943
NIU,GRC,13807.094029423786
NIU,GRD,11586.685870180529
NIU,GRL,9591.990839304339
NIU,GTM,8840.23777369907
NIU,GUF,12710.485901014152
NIU,GUM,6091.955118241598
NIU,GUY,12078.015952233853
NIU,HKG,9094.239695520275
NIU,HND,9149.860734467846
NIU,HRV,12985.65302228524
NIU,HTI,10456.63519995712
NIU,HUN,12824.450657876558
NIU,IDN,9303.95910096849
NIU,IMN,11751.86722795322
NIU,IND,12067.412641891375
NIU,IRL,11799.186979142738
NIU,IRN,13282.069201085485
NIU,IRQ,13734.268770972156
NIU,ISL,10284.503288942466
NIU,ISR,14183.313406821577
NIU,ITA,13380.727198655974
NIU,JAM,10068.596823805377
NIU,JOR,14144.815140612049
NIU,JPN,7933.635008721033
NIU,KAZ,11764.760074643285
NIU,KEN,16551.487632238863
NIU,KGZ,11897.56040938955
NIU,KHM,9698.061637918872
NIU,KIR,2952.2168049453135
NIU,KNA,11344.482649820606
NIU,KOR,8818.255385084338
NIU,KWT,13855.835584040793
NIU,LAO,10006.004076684832
NIU,LBN,13988.930850217479
NIU,LBR,16379.55578079958
NIU,LBY,14361.76832256549
NIU,LCA,11601.545122027728
NIU,LIE,12778.197334551804
NIU,LKA,12141.782457452335
NIU,LSO,17806.705160921763
NIU,LTU,12112.38552419789
NIU,LUX,12458.425004563122
NIU,LVA,11877.58303628131
NIU,MAC,9145.83851941134
NIU,MAR,13848.576610055983
NIU,MCO,13121.25180504732
NIU,MDA,12873.508303134577
NIU,MDG,15854.46858647304
NIU,MDV,12805.138498456461
NIU,MEX,8100.507024816513
NIU,MHL,3564.7058599667844
NIU,MKD,13402.1040101961
NIU,MLI,15974.295276831057
NIU,MLT,14040.910023903964
NIU,MMR,10597.95402086943
NIU,MNE,13356.237214665267
NIU,MNG,10364.73550284222
NIU,MNP,6113.404422571051
NIU,MOZ,17418.608911635885
NIU,MRT,15008.480781786746
NIU,MSR,11405.976451001772
NIU,MTQ,11575.804924902772
NIU,MUS,14745.520466116637
NIU,MWI,17333.01216203968
NIU,MYS,9925.772059270786
NIU,MYT,16065.48718216533
NIU,NAM,19154.69914989107
NIU,NCL,2651.234867282298
NIU,NER,16314.378688462843
NIU,NGA,16917.83262826929
NIU,NIC,9246.69492104963
NIU,NIU,0.0
NIU,NLD,12135.233737565746
NIU,NOR,11408.777599697623
NIU,NPL,11485.702276639702
NIU,NRU,3290.2443337500604
NIU,NZL,2993.663634153343
NIU,OMN,13544.704802123097
NIU,PAK,12228.038926956058
NIU,PAN,9920.9453532158
NIU,PER,10321.596003364326
NIU,PHL,8256.126059446264
NIU,PLW,6724.810909390975
NIU,PNG,4879.345801834944
NIU,POL,12340.89876870161
NIU,PRI,11010.41997836592
NIU,PRK,8973.058643532675
NIU,PRT,13277.819508317862
NIU,PRY,12467.585543517056
NIU,PSE,14172.258977558784
NIU,PYF,2269.4726615734558
NIU,QAT,13915.72954105611
NIU,REU,14971.683144555347
NIU,ROU,13140.23900342179
NIU,RUS,12026.513131445534
NIU,RWA,17177.244263071567
NIU,SAU,14232.177406382429
NIU,SDN,15684.409636389959
NIU,SEN,15211.482465213956
NIU,SGP,9684.787379334633
NIU,SHN,18230.19150825841
NIU,SLB,3512.892017966968
NIU,SLE,16024.711166243385
NIU,SLV,8965.421966150774
NIU,SMR,13159.781575038327
NIU,SOM,15612.002675937883
NIU,SPM,10514.058459252583
NIU,SRB,13109.35683164233
NIU,SSD,16588.19021818953
NIU,STP,17854.887041824924
NIU,SUR,12400.711719145362
NIU,SVK,12744.795467493952
NIU,SVN,12949.431581323846
NIU,SWE,11572.161255475377
NIU,SWZ,17561.90666217066
NIU,SYC,14818.137364754793
NIU,SYR,13999.53216443507
NIU,TCA,10497.162037625136
NIU,TCD,16595.75226046153
NIU,TGO,17065.569731610936
NIU,THA,10143.23767711981
NIU,TJK,12317.168794116586
NIU,TKL,1072.1794493322996
NIU,TKM,12843.558866218045
NIU,TLS,7242.930867442144
NIU,TON,630.7008024500141
NIU,TTO,11646.620136180547
NIU,TUN,13910.671564593566
NIU,TUR,13504.217878267342
NIU,TUV,1680.88826644984
NIU,TWN,8589.850812837909
NIU,TZA,16883.395109391837
NIU,UGA,16824.937680219202
NIU,UKR,12534.825963157826
NIU,URY,12509.377047685091
NIU,USA,9670.24921817879
NIU,UZB,12198.087957530583
NIU,VAT,13379.65991126883
NIU,VCT,11604.751724239653
NIU,VEN,11133.908588743994
NIU,VGB,11143.329158201415
NIU,VIR,11117.749746118567
NIU,VNM,9772.762569148941
NIU,VUT,2424.3601371056475
NIU,WLF,943.4714218883962
NIU,WSM,609.3493523060229
NIU,YEM,14990.021428712775
NIU,ZAF,18170.355794424773
NIU,ZMB,17961.10377255777
NIU,ZWE,17684.297341797217
NLD,ABW,8849.390276727365
NLD,AFG,7269.961285289329
NLD,AGO,6771.714995364247
NLD,AIA,8084.7660480092445
NLD,ALB,2046.5308912648034
NLD,AND,1157.8060134480138
NLD,ARE,6049.362676878061
NLD,ARG,10297.7936279882
NLD,ARM,4565.118802625813
NLD,ASM,12656.925940872525
NLD,ATG,8010.133531484649
NLD,AUS,9954.399024950188
NLD,AUT,1355.545309094816
NLD,AZE,5130.557983541303
NLD,BDI,6447.295213608575
NLD,BEL,179.65144541104627
NLD,BEN,5113.3658463744405
NLD,BFA,4502.922982847709
NLD,BGD,9506.275959118131
NLD,BGR,2298.332036566449
NLD,BHR,5636.558719053308
NLD,BHS,9302.779512200295
NLD,BIH,1761.1655716036632
NLD,BLR,2527.4502497250483
NLD,BLZ,10441.994586291052
NLD,BMU,7923.4580554873255
NLD,BOL,9662.639953655756
NLD,BRA,8823.581750915133
NLD,BRB,7957.525030482914
NLD,BRN,11339.137862780974
NLD,BTN,9430.38605871207
NLD,BWA,8476.232598167946
NLD,CAF,5425.158232118005
NLD,CAN,8975.179757043139
NLD,CHE,663.9916570255098
NLD,CHL,10370.112205870391
NLD,CHN,12331.190921459713
NLD,CIV,5318.610165845574
NLD,CMR,5384.086614783239
NLD,COD,6298.382720522973
NLD,COG,6291.524348037156
NLD,COK,11907.861897319457
NLD,COL,9361.030513709096
NLD,COM,7556.220540168096
NLD,CPV,5145.945977047156
NLD,CRI,10067.477664226926
NLD,CUB,9814.013131867776
NLD,CUW,8767.833535697862
NLD,CYM,9749.482711314138
NLD,CYP,3634.512775482411
NLD,CZE,1089.2648004226503
NLD,DEU,947.8853595609538
NLD,DJI,5839.733131753847
NLD,DMA,8029.419260844339
NLD,DNK,927.6101815161111
NLD,DOM,8699.931735846461
NLD,DZA,1745.4044956349992
NLD,ECU,9775.493962802839
NLD,EGY,3745.6033281185064
NLD,ERI,5312.381613032743
NLD,ESH,3436.5435989228945
NLD,ESP,1636.6742589702328
NLD,EST,2334.751067495781
NLD,ETH,5761.351050650988
NLD,FIN,2380.484436614068
NLD,FJI,12152.853477215589
NLD,FLK,11300.8133869154
NLD,FRA,482.2586510843397
NLD,FRO,1681.2743041832543
NLD,GAB,5753.9682396529
NLD,GBR,566.0738395976538
NLD,GEO,4562.966022071303
NLD,GHA,5231.713583469253
NLD,GIB,2132.4926465923772
NLD,GIN,5155.095412054893
NLD,GLP,8035.5975739021105
NLD,GMB,4905.301772596409
NLD,GNB,5008.806692745797
NLD,GNQ,5383.715997709298
NLD,GRC,2605.466321716842
NLD,GRD,8171.833831483997
NLD,GRL,6395.872943462465
NLD,GTM,10600.893688158008
NLD,GUF,7770.238128791144
NLD,GUM,13985.086498223309
NLD,GUY,8097.971306560917
NLD,HKG,11788.854379771037
NLD,HND,10310.184559265354
NLD,HRV,1426.2255003582127
NLD,HTI,8922.19513315042
NLD,HUN,1660.4064114509554
NLD,IDN,10449.680734897087
NLD,IMN,1061.0345770978818
NLD,IND,8168.723233818277
NLD,IRL,1243.4720787814144
NLD,IRN,5401.371700254838
NLD,IRQ,4771.247023579141
NLD,ISL,3242.9584858281964
NLD,ISR,3981.6404491670014
NLD,ITA,1427.716523610113
NLD,JAM,9340.711658624929
NLD,JOR,4036.8883876276163
NLD,JPN,14712.309267133493
NLD,KAZ,7403.2908151437705
NLD,KEN,6497.211432218788
NLD,KGZ,7777.185745265552
NLD,KHM,10723.984440715752
NLD,KIR,14201.677235292891
